"iyear","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","gname","motive","guncertain1","weapsubtype1","weapsubtype1_txt"
2013,160,"Philippines",5,"Southeast Asia","North Cotabato","Baliki",7.131649,124.524919,1,2,"Armed Assault",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","Not Applicable","Baliki Village","Bangsamoro Islamic Freedom Movement (BIFM)","The specific motive is unknown; however, according to a statement claiming responsibility for earlier attacks on the targeted village, the Bangsamoro Islamic Freedom Movement (BIFM) said that it carried out the assaults in retaliation for militia attacks on BIFM-held areas.",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2013,205,"Thailand",5,"Southeast Asia","Yala","Muang Yala district",6.53842,101.278045,3,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory","Teck Bee Hang Corporation","Factory","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Yala","Muang Yala district",6.53842,101.278045,3,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory","P Parawood Corporation","Factory","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Yala","Muang Yala district",6.53842,101.278045,3,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory","Yala Tharnthong Corporation","Factory","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Yala","Muang Yala district",6.53842,101.278045,3,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory","Union Plastic Limited","Factory","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Yala","Muang Yala district",6.552064,101.262939,3,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory","Yang Paktai Factory","Factory","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Yala","Unknown",6.541147,101.280395,4,7,"Facility/Infrastructure Attack",16,"Telecommunication",90,"Telephone/Telegraph","Unknown","Cell Phone Tower","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Nong Chik district",6.812239,101.182655,3,7,"Facility/Infrastructure Attack",1,"Business",7,"Retail/Grocery/Bakery","Phithan Panich Motorcycle and Bicycle Shop","Shop","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Khok Pho district",6.685749,101.138366,3,7,"Facility/Infrastructure Attack",1,"Business",7,"Retail/Grocery/Bakery","Unknown","Minimart","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Songkhla","Tepa",6.840533,100.940609,1,7,"Facility/Infrastructure Attack",1,"Business",7,"Retail/Grocery/Bakery","Unknown","Furniture Shop","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Songkhla","Tepa",6.840533,100.940609,1,7,"Facility/Infrastructure Attack",1,"Business",7,"Retail/Grocery/Bakery","Unknown","Furniture Shop","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,205,"Thailand",5,"Southeast Asia","Songkhla","Saba Yoi",6.521366,100.847397,1,7,"Facility/Infrastructure Attack",1,"Business",7,"Retail/Grocery/Bakery","Unknown","Shop","Unknown","The specific motive is unknown; however, a government source speculated that this incident was part of a series of attacks designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,18,"Arson/Fire"
2013,160,"Philippines",5,"Southeast Asia","Pampanga","Bacolor",14.998681,120.652371,1,2,"Armed Assault",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Government of the Philippines","Village Officials","Unknown","The specific motive is unknown; however, sources speculated that the incident could be linked to the upcoming local elections.",0,5,"Unknown Gun Type"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Tak Bai",6.262062,102.003136,1,3,"Bombing/Explosion",4,"Military",29,"Military Unit/Patrol/Convoy","Narathiwat Task Force","Task Force 31 Patrol","Unknown","The specific motive is unknown; however, a government source speculated that this incident may have been part of a larger trend in violence designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Pa Rai",6.689244,101.217113,1,3,"Bombing/Explosion",4,"Military",29,"Military Unit/Patrol/Convoy","Thahan Phran","Patrol","Unknown","The specific motive is unknown; however, a government source speculated that this incident may have been part of a larger trend in violence designed to disrupt peace talks between the Thai government and the Barisan Revolusi Nasional (BRN).",0,16,"Unknown Explosive Type"
2013,160,"Philippines",5,"Southeast Asia","Compostela Valley","Mapaang",7.369444,125.888333,1,6,"Hostage Taking (Kidnapping)",4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost","Philippine Army (PA)","71st Infantry Battalion Headquarters","New People's Army (NPA)","The New People's Army (NPA) stated that the incident was in response to the extrajudicial killings of two individuals by the Armed Forces of the Philippines.",0,5,"Unknown Gun Type"
2013,93,"Indonesia",5,"Southeast Asia","Jakarta","Jakarta",-6.170593,106.757476,1,3,"Bombing/Explosion",15,"Religious Figures/Institutions",87,"Affiliated Institution","Ekayana Buddhist Center","Religious Center","Muslim extremists","A letter was discovered in one of the explosive packages, which read, ""We respond to the screams of Rohingya."" Police believe that the assailants carried out the attack in revenge for anti-Muslim Rohingya violence in neighboring Myanmar.",0,16,"Unknown Explosive Type"
2013,160,"Philippines",5,"Southeast Asia","Maguindanao","Limbayan",7.296944,124.028056,1,2,"Armed Assault",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Government of Limbayan","Councilor: Mayor Ibrahim Ibay","Unknown","The specific motive is unknown; however, authorities suspect that he was targeted for his campaign against electoral fraud.",0,2,"Automatic Weapon"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Chabang Tiko",6.857065,101.25272,1,2,"Armed Assault",15,"Religious Figures/Institutions",85,"Religious Figure","Pattani Central Mosque","Imam: Yacob Raimanee","Unknown","The specific motive is unknown; however, sources speculated that the Imam was attacked due to his cooperation with the Thai government.",0,5,"Unknown Gun Type"
2013,160,"Philippines",5,"Southeast Asia","Maguindanao","Cotabato City",7.2099,124.244213,1,3,"Bombing/Explosion",2,"Government (General)",18,"Government Personnel (excluding police, military)","Government of Cotabato","City Administrator: Cynthia Frances Guiani-Sayadi","Bangsamoro Islamic Freedom Movement (BIFM)","The specific motive is unknown; however, officials speculated that the city administrator was targeted because of her campaign against illegal drugs and kidnapping. Additionally, government officials speculated that the Bangsamoro Islamic Freedom Movement (BIFM) carried out the attack to halt the peace process between the Moro Islamic Liberation Front (MILF) and the government.",1,15,"Vehicle"
2013,160,"Philippines",5,"Southeast Asia","North Cotabato","Tumbras",7.148118,124.471879,1,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property",70,"Student","Not Applicable","Son of Retired Officer: Mark Anthony Baya","Bangsamoro Islamic Freedom Movement (BIFM)","The specific motive is unknown; however, authorities speculated that the kidnapping was used to refocus the attention of the security forces away from their pursuit of Bangsamoro Islamic Freedom Movement (BIFM) members in the area.",1,5,"Unknown Gun Type"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Lamphu",6.380278,101.801944,1,3,"Bombing/Explosion",21,"Utilities",106,"Gas","Nara Petroleum Limited Partnership","Gas Plant","Runda Kumpulan Kecil (RKK)","The specific motive is unknown; however, police authorities speculated that the attack against the gas plant was in retaliation for the recent execution of two rebel leaders.",1,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Lamphu",6.380278,101.801944,1,3,"Bombing/Explosion",21,"Utilities",106,"Gas","Nara Petroleum Limited Partnership","Gas Plant","Runda Kumpulan Kecil (RKK)","The specific motive is unknown; however, police authorities speculated that the attack against the gas plant was in retaliation for the recent execution of two rebel leaders.",1,12,"Remote Trigger"
2013,160,"Philippines",5,"Southeast Asia","North Cotabato","Matalam",7.083333,124.9,1,7,"Facility/Infrastructure Attack",1,"Business",9,"Farm/Ranch","Sumitumo Fruits Corporation","Hauling Trucks","New People's Army (NPA)","The specific motive is unknown; however, authorities speculated that New People's Army (NPA) carried out the arson because the company did not meet their extortion demands.",0,5,"Unknown Gun Type"
2013,160,"Philippines",5,"Southeast Asia","Agusan del Sur","Mahayahay",13.918468,120.878524,1,6,"Hostage Taking (Kidnapping)",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Philippine Army (PA)","Corporal: Salman Abas","New People's Army (NPA)","According to sources, the New People's Army (NPA) kidnapped the soldier in order to exchange him for a tribal chieftain who was detained on charges of arson.",0,5,"Unknown Gun Type"
2013,205,"Thailand",5,"Southeast Asia","Nonthaburi","Tha Sai",13.884579,100.515261,1,3,"Bombing/Explosion",10,"Journalists & Media",55,"Television Journalist/Staff/Facility","Post Today","Executive Editor: Pattara Khampitak","Unknown","The specific motive is unknown; however, the victim speculated that he was targeted because of his journalistic reports criticizing political groups and the government. Additionally, the president of the Thai Journalists Association, Pradit Ruangdit, speculated that the assault was a warning to the Thai media in general.",0,7,"Grenade"
2013,205,"Thailand",5,"Southeast Asia","Yala","Kero",6.54085,101.536173,1,2,"Armed Assault",1,"Business",2,"Restaurant/Bar/Café","Unknown","Tea Shop","Barisan Revolusi Nasional (BRN)","The specific motive is unknown; however, authorities speculated that the attack was meant to avenge the death of Madari Tayeh, an insurgent leader. Authorities also speculated that the incident may be related to local political strife.",1,2,"Automatic Weapon"
2013,138,"Myanmar",5,"Southeast Asia","Mandalay","Mandalay",21.969793,96.087402,1,3,"Bombing/Explosion",15,"Religious Figures/Institutions",85,"Religious Figure","Unknown","Buddhist Monk: Wirathu","Unknown","The specific motive is unknown; however, Wirathu claimed that he was targeted for his vocal anti-Muslim beliefs.",0,15,"Vehicle"
2013,160,"Philippines",5,"Southeast Asia","Lanao del Sur","Buruun",7.823176,124.419824,4,1,"Assassination",10,"Journalists & Media",54,"Radio Journalist/Staff/Facility","DXLS Love Radio","Radio Broadcaster: Fernando Solijon","Unknown","The specific motive is unknown; however, sources speculated that the attack may have been motivated by Fernando Solijon's work as a radio host who spoke on corruption in the city. Additionally, sources also speculated that the attack may have been politically motivated.",0,5,"Unknown Gun Type"
2013,160,"Philippines",5,"Southeast Asia","Masbate","Uson",12.224609,123.784397,1,7,"Facility/Infrastructure Attack",4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost","Philippine Army (PA)","Safehouses","New People's Army (NPA)","The specific motive is unknown; however, police officials speculated that the safehouses were attacked because the telecommunications company refused to pay ""revolutionary taxes.""",1,18,"Arson/Fire"
2013,160,"Philippines",5,"Southeast Asia","North Cotabato","Makilala",6.95,125.05,1,7,"Facility/Infrastructure Attack",1,"Business",5,"Industrial/Textiles/Factory","Standard Rubber Development Corporation (SRDC)","Processing Plant","New People's Army (NPA)","The New People's Army (NPA) claimed responsibility for the attack on the Standard Rubber Development Corporation (SRDC), stating that they targeted the firm because it had failed to pay ""taxes"" to the group.",0,20,"Gasoline or Alcohol"
2013,160,"Philippines",5,"Southeast Asia","North Cotabato","Makilala",6.95,125.05,1,3,"Bombing/Explosion",1,"Business",5,"Industrial/Textiles/Factory","Standard Rubber Development Corporation (SRDC)","Employee: Hector Lalaguna","New People's Army (NPA)","The New People's Army (NPA) claimed responsibility for the attack on the Standard Rubber Development Corporation (SRDC), stating that they targeted the firm because it had failed to pay ""taxes"" to the group.",0,8,"Land Mine"
2013,93,"Indonesia",5,"Southeast Asia","Aceh","Banda Aceh",5.561315,95.317669,1,3,"Bombing/Explosion",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility","Modus","Office","Unknown","The specific motive is unknown; however, Muhammad Saleh, the editor-in-chief of Modus, stated that he had recently received threats from an unknown person in regards to some of the paper's stories.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Yala","Muang Yala district",6.541138,101.280396,3,3,"Bombing/Explosion",8,"Educational Institution",49,"School/University/Educational Building","Kanarasdorn Bumroong 2 School","School Building","Barisan Revolusi Nasional (BRN)","The specific motive is unknown; however, authorities stated that he assailants were trying to derail the government's efforts to restore peace in the region.",0,12,"Remote Trigger"
2013,160,"Philippines",5,"Southeast Asia","Basilan","Lamitan",6.645556,122.101944,1,2,"Armed Assault",4,"Military",29,"Military Unit/Patrol/Convoy","Armed Forces of the Philippines (AFP)","3rd Scout Ranger Battalion Detachment","Moro National Liberation Front (MNLF)","The specific motive is unknown; however, sources speculated that the attack may have been related to a standoff in Zamboanga City between security forces and members of the Moro National Liberation Front (MNLF). Sources also noted that the Moro National Liberation Front (MNLF) signed a peace accord with the government in 1996; however, many of its members claim that the government abandoned its promise to create an autonomous region for minority Muslims in the majority Catholic Southern Philippines.",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2013,160,"Philippines",5,"Southeast Asia","Sorsogon","Matnog",12.615547,124.05756,1,2,"Armed Assault",14,"Private Citizens & Property",68,"Named Civilian","Not Applicable","Civilian: Rey Guradian","New People's Army (NPA)","The New People's Army (NPA) claimed responsibility for the incident and stated that Rey Guradian was targeted because the NPA believed he was a police and military informant.",0,3,"Handgun"
2013,160,"Philippines",5,"Southeast Asia","Basilan","Lamitan",6.645556,122.101944,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Philippine Army (PA)","104th Brigade Soldiers","Moro National Liberation Front (MNLF)","The specific motive is unknown; however, sources speculated that the attack may have been related to the ongoing crisis in Zamboanga City between security forces and members of the Moro National Liberation Front (MNLF).",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2013,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Zamboanga City",6.921442,122.079027,1,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office","National Statistics Office (NSO)","Office","Moro National Liberation Front (MNLF)","The specific motive is unknown; however, sources noted that the attack came amidst the ongoing crisis in Zamboanga City between security forces and members of the Moro National Liberation Front (MNLF).",0,11,"Projectile (rockets, mortars, RPGs, etc.)"
2013,36,"Cambodia",5,"Southeast Asia","Phnom Penh","Phnom Penh",11.558831,104.917445,1,3,"Bombing/Explosion",14,"Private Citizens & Property",83,"Protester","Not Applicable","Protesters","Unknown","The specific motive is unknown; however, sources noted that the device was discovered two days prior to a demonstration against the results of the July 28 election.",0,17,"Other Explosive Type"
2013,36,"Cambodia",5,"Southeast Asia","Phnom Penh","Phnom Penh",11.558831,104.917445,1,3,"Bombing/Explosion",14,"Private Citizens & Property",83,"Protester","Not Applicable","Protesters","Unknown","The specific motive is unknown; however, sources noted that the device was discovered two days prior to a demonstration against the results of the July 28 election.",0,17,"Other Explosive Type"
2013,160,"Philippines",5,"Southeast Asia","Davao del Sur","Davao",7.190708,125.455341,1,3,"Bombing/Explosion",1,"Business",11,"Entertainment/Cultural/Stadium/Casino","Gaisano Mall","Gaisano Cinema 5","Moro National Liberation Front (MNLF)","The Moro National Liberation Front (MNLF) claimed responsibility for the incident and stated that it was intended to embarrass Rodrigo Duterte, the Mayor of Davao.",0,16,"Unknown Explosive Type"
2013,160,"Philippines",5,"Southeast Asia","Davao del Sur","Davao",7.190708,125.455341,1,3,"Bombing/Explosion",1,"Business",11,"Entertainment/Cultural/Stadium/Casino","SM City Davao Shopping Mall","SM City Cinema 1","Moro National Liberation Front (MNLF)","The Moro National Liberation Front (MNLF) claimed responsibility for the incident and stated that it was intended to embarrass Rodrigo Duterte, the Mayor of Davao.",0,16,"Unknown Explosive Type"
2013,160,"Philippines",5,"Southeast Asia","Zamboanga Sibugay","Zamboanga City",6.921442,122.079027,1,6,"Hostage Taking (Kidnapping)",3,"Police",25,"Police Security Forces/Officers","Philippine National Police (PNP)","Officers","Moro National Liberation Front (MNLF)","The Moro National Liberation Front (MNLF) claimed responsibility for the incident and declared that an international intervention was necessary now that the group possessed a prisoner of war. Sources also noted that the incident occurred amidst an ongoing crisis in Zamboanga City between security forces and members of the Moro National Liberation Front (MNLF).",0,5,"Unknown Gun Type"
2013,160,"Philippines",5,"Southeast Asia","Zamboanga del Sur","Labuan",7.096754,121.903218,1,3,"Bombing/Explosion",19,"Transportation",101,"Bus Station/Stop","Biel Transit","Bus Garage","Unknown","The specific motive is unknown; however sources noted that the incident occurred amidst an ongoing crisis in Zamboanga City between security forces and members of the Moro National Liberation Front (MNLF).",0,17,"Other Explosive Type"
2013,160,"Philippines",5,"Southeast Asia","North Cotabato","Kabacan district",7.113008,124.808432,3,3,"Bombing/Explosion",21,"Utilities",107,"Electricity","National Grid Corporation of the Philippines (NGCP)","Electricity Tower No. 141","Bangsamoro Islamic Freedom Movement (BIFM)","The specific motive is unknown; however, authorities suspected that the attack was carried out in retaliation to military action against the Bangsamoro Islamic Freedom Movement (BIFM) earlier that day.",0,12,"Remote Trigger"
2013,160,"Philippines",5,"Southeast Asia","North Cotabato","Tibao",7.025226,124.894579,1,2,"Armed Assault",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","Armed Forces of the Philippines (AFP)","Soldiers","Bangsamoro Islamic Freedom Movement (BIFM)","The specific motive is unknown; however, military sources speculated that the attack was part of a spike in attacks over the past week by the Bangsamoro Islamic Freedom Movement (BIFM) in an attempt to derail peace talks between the Philippine government and the Moro Islamic Liberation Front (MILF).",0,2,"Automatic Weapon"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Rueso district",6.353953,101.513234,3,3,"Bombing/Explosion",3,"Police",23,"Police Patrol (including vehicles and convoys)","Royal Thai Police","Vehicles: Captain Prachaup Nimruang","Unknown","Note: The incident summary makes mention of tacks that were laid on the road. The articles mention nails and spikes, but I didn't see the word ""tacks"" used anywhere. Seems like a significant difference. (Also, ""spikes"" is used for the related incident, 201309270033).",0,16,"Unknown Explosive Type"
2013,160,"Philippines",5,"Southeast Asia","Davao del Sur","Cadalian",7.149403,125.376114,1,2,"Armed Assault",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Government of Cadalian","Official: Alex Iyog Angco","New People's Army (NPA)","The specific motive is unknown; however, sources speculated that Alex Iyog Angco, a barangay official, was targeted because of his attempts to bring order to the area.",0,2,"Automatic Weapon"
2013,205,"Thailand",5,"Southeast Asia","Yala","Kadudo",6.380375,101.225292,1,3,"Bombing/Explosion",4,"Military",29,"Military Unit/Patrol/Convoy","Royal Thai Armed Forces","Yala Task Force 13: Teacher Escort Unit","Aba Cheali Group","The specific motive is unknown; however, sources speculated that the incident may have been due to the victims' cooperation with government authorities.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Rueso district",6.382496,101.51118,3,2,"Armed Assault",14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified","Not Applicable","Suspected Informant: Mohammad Rita-uden Tarasi","Runda Kumpulan Kecil (RKK)","The specific motive is unknown; however, police sources posited that Mohammad Rita-uden Tarasi was targeted by Runda Kumpulan Kecil (RKK)  because he was a police informant.",0,2,"Automatic Weapon"
2013,160,"Philippines",5,"Southeast Asia","North Cotabato","Salama",7.49255,124.725614,1,2,"Armed Assault",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally","Government of Salama","Councilor: Abel Abas","Unknown","The specific motive is unknown; however, police sources speculate that politics was behind the attack.",0,5,"Unknown Gun Type"
2013,205,"Thailand",5,"Southeast Asia","Narathiwat","Ban Yaning",6.24053,101.820943,1,3,"Bombing/Explosion",4,"Military",39,"Paramilitary","Thahan Phran","Truck","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Sai Buri district",6.717568,101.594185,3,2,"Armed Assault",4,"Military",27,"Military Barracks/Base/Headquarters/Checkpost","Thahan Phran","Headquarters","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Pattani","Sai Buri district",6.717568,101.594185,3,3,"Bombing/Explosion",4,"Military",29,"Military Unit/Patrol/Convoy","Thahan Phran","Patrol","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,16,"Unknown Explosive Type"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yala",6.547757,101.283946,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yala",6.547757,101.283946,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yala",6.547757,101.283946,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yala",6.547757,101.283946,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yala",6.547757,101.283946,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yala",6.547757,101.283946,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yaha district",6.483702,101.135553,3,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yaha district",6.483702,101.135553,3,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yaha district",6.483702,101.135553,3,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Yaha district",6.483702,101.135553,3,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Yala","Bannang Sata",6.242799,101.297732,1,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Songkhla","Saba Yoi district",6.501635,100.845173,3,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
2013,205,"Thailand",5,"Southeast Asia","Songkhla","Na Thawi district",6.67244,100.659671,3,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce","Unknown","Automated Teller Machine (ATM)","Unknown","The specific motive is unknown; however, government sources stated that the attacks across the four provinces of Narathiwat, Yala, Pattani and Songkhla were intended to mark the founding anniversaries of the Barisan Revolusi Nasional (BRN) and Pattani United Liberation Organization (Pulo) rebel groups.",0,12,"Remote Trigger"
